,nombres,edades,generos,ciudades,hijos,mascotas
3795,persona_3795,54,M,Cota,1,3
3796,persona_3796,67,M,Cajicá,0,2
3797,persona_3797,42,F,Bogotá,5,1
3798,persona_3798,40,F,Chía,2,1
3799,persona_3799,49,F,Cota,1,4
3800,persona_3800,28,M,Cajicá,1,2
3801,persona_3801,55,F,Zipaquirá,4,2
3802,persona_3802,29,F,Zipaquirá,1,5
3803,persona_3803,26,F,Cota,4,2
3804,persona_3804,68,F,Cota,5,3
3805,persona_3805,62,F,Zipaquirá,2,2
3806,persona_3806,26,F,Chía,1,2
3807,persona_3807,42,F,Bogotá,4,4
3808,persona_3808,67,F,Zipaquirá,3,4
3809,persona_3809,28,F,Zipaquirá,2,2
3810,persona_3810,66,M,Chía,4,4
3811,persona_3811,37,F,Chía,1,5
3812,persona_3812,50,F,Cota,5,1
3813,persona_3813,64,F,Chía,3,3
3814,persona_3814,25,F,Zipaquirá,5,5
3815,persona_3815,43,M,Cajicá,1,4
3816,persona_3816,54,M,Zipaquirá,2,4
3817,persona_3817,40,F,Zipaquirá,5,5
3818,persona_3818,29,M,Zipaquirá,2,1
3819,persona_3819,21,F,Zipaquirá,1,3
3820,persona_3820,24,F,Chía,0,2
3821,persona_3821,63,F,Cota,2,2
3822,persona_3822,25,F,Zipaquirá,4,5
3823,persona_3823,43,M,Cota,4,2
3824,persona_3824,33,M,Cota,1,0
3825,persona_3825,49,F,Cajicá,2,3
3826,persona_3826,65,M,Cota,0,2
3827,persona_3827,29,M,Chía,2,2
3828,persona_3828,29,M,Cajicá,0,2
3829,persona_3829,22,F,Zipaquirá,4,2
3830,persona_3830,50,F,Bogotá,0,1
3831,persona_3831,58,M,Cota,2,5
3832,persona_3832,70,F,Zipaquirá,4,1
3833,persona_3833,40,M,Bogotá,4,4
3834,persona_3834,38,F,Cota,4,2
3835,persona_3835,27,M,Zipaquirá,4,3
3836,persona_3836,38,M,Zipaquirá,4,1
3837,persona_3837,58,F,Cajicá,4,3
3838,persona_3838,38,F,Cajicá,3,3
3839,persona_3839,48,F,Zipaquirá,5,1
3840,persona_3840,34,M,Zipaquirá,0,4
3841,persona_3841,55,M,Cota,0,0
3842,persona_3842,55,F,Chía,0,0
3843,persona_3843,42,F,Chía,0,2
3844,persona_3844,45,M,Zipaquirá,1,1
3845,persona_3845,20,F,Zipaquirá,2,5
3846,persona_3846,62,F,Zipaquirá,1,0
3847,persona_3847,69,M,Bogotá,4,5
3848,persona_3848,67,M,Cota,4,5
3849,persona_3849,61,F,Chía,3,3
3850,persona_3850,29,F,Cota,3,2
3851,persona_3851,56,F,Cajicá,1,5
3852,persona_3852,65,M,Bogotá,0,2
3853,persona_3853,58,F,Cajicá,0,0
3854,persona_3854,54,F,Chía,3,2
3855,persona_3855,51,M,Cota,2,4
3856,persona_3856,38,F,Chía,5,0
3857,persona_3857,56,M,Bogotá,3,0
3858,persona_3858,23,M,Cajicá,5,5
3859,persona_3859,24,M,Cota,3,3
3860,persona_3860,21,M,Cajicá,5,1
3861,persona_3861,57,M,Cajicá,4,5
3862,persona_3862,64,F,Bogotá,0,5
3863,persona_3863,43,F,Cota,5,5
3864,persona_3864,26,M,Chía,5,5
3865,persona_3865,58,F,Bogotá,2,0
3866,persona_3866,51,M,Bogotá,3,4
3867,persona_3867,67,M,Chía,4,3
3868,persona_3868,21,M,Cota,4,0
3869,persona_3869,53,M,Cota,3,2
3870,persona_3870,24,F,Chía,4,5
3871,persona_3871,20,F,Cajicá,2,3
3872,persona_3872,21,M,Zipaquirá,1,0
3873,persona_3873,58,F,Cajicá,5,4
3874,persona_3874,70,M,Zipaquirá,5,4
3875,persona_3875,65,M,Zipaquirá,5,3
3876,persona_3876,52,M,Zipaquirá,5,1
3877,persona_3877,31,F,Chía,5,5
3878,persona_3878,49,F,Zipaquirá,3,2
3879,persona_3879,37,M,Cota,4,1
3880,persona_3880,42,F,Cota,1,1
3881,persona_3881,29,M,Cota,5,3
3882,persona_3882,67,F,Zipaquirá,4,2
3883,persona_3883,65,F,Cota,3,3
3884,persona_3884,44,F,Chía,4,5
3885,persona_3885,62,M,Cajicá,4,1
3886,persona_3886,61,F,Zipaquirá,4,5
3887,persona_3887,39,F,Cota,1,4
3888,persona_3888,54,F,Chía,0,0
3889,persona_3889,20,F,Bogotá,2,4
3890,persona_3890,64,M,Cajicá,2,2
3891,persona_3891,45,M,Zipaquirá,2,2
3892,persona_3892,38,F,Cajicá,1,4
3893,persona_3893,56,F,Zipaquirá,4,0
3894,persona_3894,45,F,Cajicá,3,4
3895,persona_3895,42,F,Zipaquirá,1,2
3896,persona_3896,60,F,Chía,1,2
3897,persona_3897,36,F,Chía,1,0
3898,persona_3898,51,M,Chía,1,3
3899,persona_3899,26,F,Chía,4,5
3900,persona_3900,70,M,Cota,4,3
3901,persona_3901,68,F,Cota,5,5
3902,persona_3902,60,M,Cota,3,3
3903,persona_3903,58,F,Chía,1,3
3904,persona_3904,41,M,Bogotá,4,4
3905,persona_3905,47,F,Cajicá,1,2
3906,persona_3906,23,F,Cota,0,0
3907,persona_3907,46,M,Bogotá,3,5
3908,persona_3908,32,M,Cota,3,4
3909,persona_3909,21,M,Cajicá,0,1
3910,persona_3910,42,F,Chía,3,1
3911,persona_3911,25,M,Chía,2,4
3912,persona_3912,48,M,Cajicá,5,1
3913,persona_3913,32,M,Bogotá,2,5
3914,persona_3914,63,F,Zipaquirá,0,5
3915,persona_3915,39,F,Chía,5,5
3916,persona_3916,66,F,Cajicá,0,4
3917,persona_3917,53,M,Bogotá,3,1
3918,persona_3918,37,M,Cota,2,1
3919,persona_3919,32,M,Cota,2,3
3920,persona_3920,40,F,Bogotá,4,2
3921,persona_3921,23,M,Zipaquirá,1,0
3922,persona_3922,67,F,Bogotá,1,2
3923,persona_3923,23,M,Cota,3,0
3924,persona_3924,60,F,Zipaquirá,0,5
3925,persona_3925,51,F,Cajicá,5,4
3926,persona_3926,51,F,Bogotá,1,3
3927,persona_3927,69,F,Bogotá,5,3
3928,persona_3928,33,M,Chía,0,0
3929,persona_3929,41,F,Cota,2,2
3930,persona_3930,68,M,Chía,1,2
3931,persona_3931,53,M,Zipaquirá,3,5
3932,persona_3932,35,M,Chía,3,5
3933,persona_3933,48,F,Chía,2,5
3934,persona_3934,48,F,Cota,4,2
3935,persona_3935,21,F,Chía,5,4
3936,persona_3936,26,M,Chía,1,1
3937,persona_3937,49,F,Zipaquirá,2,0
3938,persona_3938,53,F,Zipaquirá,2,3
3939,persona_3939,39,M,Cota,3,3
3940,persona_3940,55,M,Chía,3,1
3941,persona_3941,20,F,Bogotá,2,2
3942,persona_3942,66,M,Chía,4,1
3943,persona_3943,55,F,Cajicá,0,0
3944,persona_3944,52,F,Zipaquirá,3,5
3945,persona_3945,59,F,Zipaquirá,2,3
3946,persona_3946,37,M,Cajicá,1,2
3947,persona_3947,48,F,Chía,3,0
3948,persona_3948,26,F,Chía,2,4
3949,persona_3949,61,M,Zipaquirá,3,2
3950,persona_3950,54,F,Cajicá,4,2
3951,persona_3951,66,M,Cota,3,2
3952,persona_3952,25,F,Chía,2,2
3953,persona_3953,37,M,Cajicá,3,1
3954,persona_3954,69,M,Chía,0,2
3955,persona_3955,50,M,Cajicá,5,1
3956,persona_3956,58,F,Bogotá,5,1
3957,persona_3957,22,F,Chía,4,2
3958,persona_3958,28,M,Zipaquirá,4,2
3959,persona_3959,24,M,Cota,3,5
3960,persona_3960,34,M,Zipaquirá,0,2
3961,persona_3961,69,F,Cajicá,2,5
3962,persona_3962,33,M,Chía,4,3
3963,persona_3963,31,M,Bogotá,1,3
3964,persona_3964,32,M,Chía,0,2
3965,persona_3965,31,M,Cota,2,0
3966,persona_3966,28,F,Zipaquirá,0,3
3967,persona_3967,26,F,Bogotá,1,3
3968,persona_3968,22,F,Cota,3,4
3969,persona_3969,55,M,Cota,3,3
3970,persona_3970,50,F,Chía,4,4
3971,persona_3971,59,F,Cajicá,5,4
3972,persona_3972,41,M,Chía,1,2
3973,persona_3973,35,F,Bogotá,0,0
3974,persona_3974,47,F,Cota,0,3
3975,persona_3975,27,F,Zipaquirá,0,2
3976,persona_3976,31,F,Cajicá,1,3
3977,persona_3977,27,M,Chía,2,2
3978,persona_3978,69,F,Bogotá,0,5
3979,persona_3979,42,F,Chía,1,3
3980,persona_3980,70,M,Cajicá,0,0
3981,persona_3981,27,M,Cajicá,0,0
3982,persona_3982,66,F,Bogotá,2,3
3983,persona_3983,54,F,Cajicá,3,4
3984,persona_3984,33,F,Zipaquirá,5,2
3985,persona_3985,53,F,Chía,2,0
3986,persona_3986,53,F,Zipaquirá,0,5
3987,persona_3987,30,F,Cota,1,3
3988,persona_3988,36,M,Chía,2,2
3989,persona_3989,32,M,Cajicá,0,3
3990,persona_3990,24,F,Zipaquirá,2,0
3991,persona_3991,63,M,Bogotá,0,3
3992,persona_3992,51,F,Cajicá,5,2
3993,persona_3993,56,F,Cota,3,0
3994,persona_3994,21,M,Bogotá,2,5
3995,persona_3995,26,M,Cajicá,3,2
3996,persona_3996,63,M,Zipaquirá,4,0
3997,persona_3997,48,F,Cota,0,2
3998,persona_3998,62,F,Zipaquirá,3,3
3999,persona_3999,62,M,Bogotá,0,2
4000,persona_4000,49,F,Zipaquirá,3,5
4001,persona_4001,36,F,Cota,5,1
4002,persona_4002,46,M,Chía,5,3
4003,persona_4003,47,F,Bogotá,0,5
4004,persona_4004,36,M,Bogotá,5,1
4005,persona_4005,21,M,Bogotá,2,0
4006,persona_4006,49,M,Cota,0,4
4007,persona_4007,66,F,Cota,4,3
4008,persona_4008,40,F,Chía,1,0
4009,persona_4009,70,M,Cota,0,2
4010,persona_4010,34,M,Cajicá,0,1
4011,persona_4011,51,F,Chía,0,5
4012,persona_4012,53,M,Cajicá,3,5
4013,persona_4013,36,F,Zipaquirá,2,4
4014,persona_4014,44,M,Cota,4,5
4015,persona_4015,49,F,Cota,5,2
4016,persona_4016,31,F,Chía,5,0
4017,persona_4017,24,M,Chía,5,0
4018,persona_4018,38,F,Zipaquirá,1,2
4019,persona_4019,50,F,Cota,1,1
4020,persona_4020,41,F,Cota,3,5
4021,persona_4021,50,M,Chía,3,3
4022,persona_4022,54,F,Chía,3,1
4023,persona_4023,24,M,Chía,2,5
4024,persona_4024,54,F,Chía,0,2
4025,persona_4025,58,M,Zipaquirá,2,4
4026,persona_4026,27,F,Bogotá,3,2
4027,persona_4027,27,F,Cajicá,4,1
4028,persona_4028,27,M,Zipaquirá,5,0
4029,persona_4029,51,M,Cota,1,2
4030,persona_4030,31,M,Cota,4,2
4031,persona_4031,56,F,Bogotá,5,3
4032,persona_4032,57,M,Zipaquirá,5,1
4033,persona_4033,68,M,Zipaquirá,4,5
4034,persona_4034,69,M,Chía,5,0
4035,persona_4035,36,M,Zipaquirá,1,3
4036,persona_4036,35,F,Cota,2,1
4037,persona_4037,69,F,Chía,1,0
4038,persona_4038,63,M,Cajicá,0,2
4039,persona_4039,35,M,Zipaquirá,4,4
4040,persona_4040,35,F,Chía,4,3
4041,persona_4041,35,M,Cajicá,0,2
4042,persona_4042,56,F,Chía,5,1
4043,persona_4043,35,M,Chía,0,5
4044,persona_4044,62,M,Cota,1,0
4045,persona_4045,24,M,Cota,0,5
4046,persona_4046,67,F,Bogotá,0,3
4047,persona_4047,56,F,Chía,2,0
4048,persona_4048,65,F,Zipaquirá,2,0
4049,persona_4049,21,M,Zipaquirá,1,2
4050,persona_4050,44,F,Bogotá,5,5
4051,persona_4051,62,M,Cota,2,4
4052,persona_4052,33,F,Cota,3,5
4053,persona_4053,61,M,Chía,2,5
4054,persona_4054,61,M,Cota,3,4
4055,persona_4055,55,F,Cota,0,3
4056,persona_4056,27,M,Chía,3,1
4057,persona_4057,31,F,Zipaquirá,4,2
4058,persona_4058,48,M,Cota,2,2
4059,persona_4059,52,M,Cajicá,1,4
4060,persona_4060,64,F,Cota,4,2
4061,persona_4061,50,M,Cajicá,4,3
4062,persona_4062,54,F,Bogotá,3,1
4063,persona_4063,45,F,Cajicá,1,2
4064,persona_4064,46,M,Cajicá,4,3
4065,persona_4065,60,M,Cajicá,1,1
4066,persona_4066,56,M,Chía,4,1
4067,persona_4067,57,F,Chía,1,2
4068,persona_4068,24,F,Cajicá,1,5
4069,persona_4069,69,M,Chía,0,2
4070,persona_4070,55,M,Cota,0,2
4071,persona_4071,54,F,Cajicá,2,2
4072,persona_4072,37,M,Chía,3,1
4073,persona_4073,20,F,Zipaquirá,2,5
4074,persona_4074,32,F,Zipaquirá,2,5
4075,persona_4075,56,F,Cajicá,1,4
4076,persona_4076,45,M,Bogotá,5,4
4077,persona_4077,48,M,Cajicá,5,0
4078,persona_4078,32,F,Bogotá,4,2
4079,persona_4079,31,M,Cajicá,4,2
4080,persona_4080,68,F,Chía,0,0
4081,persona_4081,33,F,Chía,1,2
4082,persona_4082,21,F,Cota,4,0
4083,persona_4083,28,M,Chía,1,4
4084,persona_4084,44,M,Chía,0,1
4085,persona_4085,44,F,Chía,4,4
4086,persona_4086,34,F,Cota,5,5
4087,persona_4087,65,F,Cajicá,0,4
4088,persona_4088,70,M,Bogotá,2,4
4089,persona_4089,49,F,Zipaquirá,0,5
4090,persona_4090,66,F,Cajicá,2,5
4091,persona_4091,33,M,Zipaquirá,0,4
4092,persona_4092,63,M,Zipaquirá,2,0
4093,persona_4093,58,F,Cota,2,3
4094,persona_4094,69,F,Chía,3,2
4095,persona_4095,35,F,Chía,2,3
4096,persona_4096,53,F,Cota,5,5
4097,persona_4097,64,F,Chía,3,3
4098,persona_4098,58,F,Cajicá,5,1
4099,persona_4099,58,F,Bogotá,5,0
4100,persona_4100,26,F,Zipaquirá,5,1
4101,persona_4101,37,F,Cajicá,0,3
4102,persona_4102,49,F,Bogotá,2,4
4103,persona_4103,32,M,Zipaquirá,5,4
4104,persona_4104,63,F,Chía,0,3
4105,persona_4105,25,F,Cajicá,0,3
4106,persona_4106,67,F,Cota,5,0
4107,persona_4107,53,M,Cajicá,5,0
4108,persona_4108,40,F,Zipaquirá,5,3
4109,persona_4109,23,M,Cota,3,0
4110,persona_4110,35,F,Bogotá,1,3
4111,persona_4111,21,M,Zipaquirá,2,1
4112,persona_4112,34,M,Cajicá,2,3
4113,persona_4113,28,F,Cota,3,0
4114,persona_4114,35,F,Cota,5,1
4115,persona_4115,68,M,Chía,5,0
4116,persona_4116,22,M,Bogotá,2,0
4117,persona_4117,63,M,Chía,4,1
4118,persona_4118,23,M,Zipaquirá,5,1
4119,persona_4119,49,M,Chía,5,0
4120,persona_4120,58,M,Cota,3,0
4121,persona_4121,64,M,Cota,2,1
4122,persona_4122,66,F,Zipaquirá,4,3
4123,persona_4123,67,M,Cota,3,5
4124,persona_4124,44,F,Bogotá,0,5
4125,persona_4125,55,M,Zipaquirá,3,3
4126,persona_4126,27,M,Cajicá,1,1
4127,persona_4127,64,M,Bogotá,0,3
4128,persona_4128,21,F,Bogotá,5,5
4129,persona_4129,69,F,Chía,0,2
4130,persona_4130,42,M,Chía,5,0
4131,persona_4131,34,M,Cota,4,0
4132,persona_4132,49,M,Cajicá,4,4
4133,persona_4133,64,M,Chía,0,3
4134,persona_4134,34,M,Bogotá,3,2
4135,persona_4135,44,M,Chía,0,0
4136,persona_4136,40,M,Zipaquirá,0,5
4137,persona_4137,37,M,Bogotá,1,1
4138,persona_4138,64,M,Chía,1,3
4139,persona_4139,65,M,Cajicá,3,3
4140,persona_4140,54,F,Chía,0,3
4141,persona_4141,70,M,Cota,2,2
4142,persona_4142,20,F,Bogotá,3,4
4143,persona_4143,23,F,Zipaquirá,2,3
4144,persona_4144,69,F,Chía,4,1
4145,persona_4145,70,F,Cajicá,4,4
4146,persona_4146,25,M,Cajicá,0,3
4147,persona_4147,22,M,Chía,3,2
4148,persona_4148,41,M,Cota,5,4
4149,persona_4149,45,F,Bogotá,1,4
4150,persona_4150,47,M,Zipaquirá,5,4
4151,persona_4151,21,F,Zipaquirá,1,3
4152,persona_4152,30,M,Chía,2,0
4153,persona_4153,65,M,Cota,5,1
4154,persona_4154,24,M,Chía,1,1
4155,persona_4155,52,M,Bogotá,1,3
4156,persona_4156,30,M,Cota,2,0
4157,persona_4157,24,M,Chía,2,4
4158,persona_4158,44,F,Cota,3,2
4159,persona_4159,58,F,Bogotá,0,0
4160,persona_4160,49,F,Bogotá,4,1
4161,persona_4161,38,M,Chía,5,4
4162,persona_4162,25,F,Chía,0,2
4163,persona_4163,31,F,Zipaquirá,4,4
4164,persona_4164,23,F,Cota,5,3
4165,persona_4165,29,F,Zipaquirá,3,1
4166,persona_4166,44,F,Zipaquirá,3,5
4167,persona_4167,46,F,Chía,5,5
4168,persona_4168,23,M,Cajicá,1,5
4169,persona_4169,52,F,Chía,0,4
4170,persona_4170,49,F,Bogotá,5,1
4171,persona_4171,34,F,Cajicá,2,3
4172,persona_4172,60,F,Bogotá,3,3
4173,persona_4173,44,M,Bogotá,0,1
4174,persona_4174,41,M,Bogotá,2,5
4175,persona_4175,63,M,Zipaquirá,5,0
4176,persona_4176,50,M,Cajicá,0,0
4177,persona_4177,34,M,Zipaquirá,2,1
4178,persona_4178,27,M,Bogotá,0,3
4179,persona_4179,41,M,Cota,2,4
4180,persona_4180,56,M,Zipaquirá,2,3
4181,persona_4181,63,M,Zipaquirá,2,1
4182,persona_4182,42,M,Zipaquirá,3,1
4183,persona_4183,22,F,Zipaquirá,3,0
4184,persona_4184,39,M,Zipaquirá,2,4
4185,persona_4185,64,F,Cajicá,3,3
4186,persona_4186,28,F,Bogotá,3,0
4187,persona_4187,53,M,Bogotá,0,4
4188,persona_4188,29,M,Zipaquirá,1,4
4189,persona_4189,66,M,Chía,2,5
4190,persona_4190,68,M,Bogotá,3,0
4191,persona_4191,56,M,Cajicá,2,5
4192,persona_4192,38,M,Bogotá,4,1
4193,persona_4193,36,F,Cota,0,4
4194,persona_4194,27,F,Cajicá,1,2
4195,persona_4195,68,M,Zipaquirá,1,3
4196,persona_4196,65,F,Bogotá,0,3
4197,persona_4197,52,M,Zipaquirá,4,4
4198,persona_4198,50,M,Cajicá,3,2
4199,persona_4199,29,F,Cajicá,0,1
4200,persona_4200,44,M,Cota,5,3
4201,persona_4201,23,M,Cota,2,0
4202,persona_4202,40,M,Bogotá,2,4
4203,persona_4203,25,F,Cajicá,2,1
4204,persona_4204,42,F,Bogotá,2,1
4205,persona_4205,27,F,Bogotá,2,2
4206,persona_4206,66,F,Cajicá,5,0
4207,persona_4207,36,M,Chía,3,2
4208,persona_4208,52,F,Cota,0,0
4209,persona_4209,68,F,Zipaquirá,4,3
4210,persona_4210,38,M,Bogotá,4,4
4211,persona_4211,66,F,Bogotá,2,4
4212,persona_4212,54,M,Cota,2,2
4213,persona_4213,31,F,Cota,2,5
4214,persona_4214,23,M,Cajicá,5,0
4215,persona_4215,61,F,Bogotá,3,2
4216,persona_4216,63,F,Cota,5,2
4217,persona_4217,28,M,Cajicá,0,4
4218,persona_4218,68,M,Cota,5,4
4219,persona_4219,59,M,Bogotá,3,5
4220,persona_4220,38,F,Cajicá,0,5
4221,persona_4221,20,F,Cajicá,1,2
4222,persona_4222,35,F,Zipaquirá,2,2
4223,persona_4223,45,M,Cajicá,1,5
4224,persona_4224,36,M,Zipaquirá,4,5
4225,persona_4225,29,F,Zipaquirá,3,1
4226,persona_4226,27,M,Zipaquirá,1,3
4227,persona_4227,29,F,Zipaquirá,2,2
4228,persona_4228,40,M,Cajicá,4,3
4229,persona_4229,55,F,Chía,5,5
4230,persona_4230,67,F,Zipaquirá,4,0
4231,persona_4231,67,M,Chía,3,3
4232,persona_4232,68,M,Bogotá,0,5
4233,persona_4233,23,M,Chía,3,3
4234,persona_4234,32,F,Chía,5,4
4235,persona_4235,67,F,Chía,0,3
4236,persona_4236,59,F,Cajicá,2,5
4237,persona_4237,20,M,Cota,2,5
4238,persona_4238,40,F,Bogotá,4,5
4239,persona_4239,31,F,Cota,3,3
4240,persona_4240,23,F,Zipaquirá,0,3
4241,persona_4241,31,M,Bogotá,3,5
4242,persona_4242,34,F,Zipaquirá,1,0
4243,persona_4243,60,M,Zipaquirá,4,3
4244,persona_4244,22,M,Bogotá,4,2
4245,persona_4245,57,F,Zipaquirá,4,3
4246,persona_4246,69,M,Bogotá,4,1
4247,persona_4247,51,F,Cajicá,5,0
4248,persona_4248,29,F,Bogotá,5,0
4249,persona_4249,66,F,Cajicá,0,0
4250,persona_4250,38,M,Bogotá,3,0
4251,persona_4251,51,M,Cota,5,4
4252,persona_4252,55,M,Bogotá,5,0
4253,persona_4253,62,M,Bogotá,5,2
4254,persona_4254,39,M,Cota,1,3
4255,persona_4255,55,F,Zipaquirá,3,4
4256,persona_4256,51,F,Bogotá,5,3
4257,persona_4257,40,F,Bogotá,4,5
4258,persona_4258,39,M,Zipaquirá,5,1
4259,persona_4259,26,M,Bogotá,5,1
4260,persona_4260,66,M,Bogotá,2,1
4261,persona_4261,68,M,Zipaquirá,2,5
4262,persona_4262,60,M,Cota,0,3
4263,persona_4263,67,F,Cota,0,2
4264,persona_4264,39,M,Chía,2,5
4265,persona_4265,52,F,Chía,4,5
4266,persona_4266,41,F,Cota,5,1
4267,persona_4267,49,F,Chía,4,2
4268,persona_4268,62,M,Bogotá,5,1
4269,persona_4269,23,F,Bogotá,1,3
4270,persona_4270,22,M,Zipaquirá,2,1
4271,persona_4271,63,F,Chía,2,1
4272,persona_4272,64,M,Cajicá,2,3
4273,persona_4273,31,F,Zipaquirá,1,4
4274,persona_4274,50,M,Bogotá,1,1
4275,persona_4275,42,M,Bogotá,4,1
4276,persona_4276,27,M,Cota,5,5
4277,persona_4277,46,F,Zipaquirá,3,1
4278,persona_4278,32,F,Cota,0,4
4279,persona_4279,36,F,Cajicá,4,1
4280,persona_4280,56,M,Cajicá,0,2
4281,persona_4281,25,M,Chía,4,3
4282,persona_4282,57,F,Cajicá,2,3
4283,persona_4283,21,M,Bogotá,2,3
4284,persona_4284,41,F,Zipaquirá,0,2
4285,persona_4285,31,F,Bogotá,0,4
4286,persona_4286,35,F,Chía,4,5
4287,persona_4287,20,M,Cota,4,4
4288,persona_4288,51,F,Bogotá,4,1
4289,persona_4289,44,F,Bogotá,0,5
4290,persona_4290,56,F,Zipaquirá,2,5
4291,persona_4291,29,M,Zipaquirá,1,0
4292,persona_4292,31,M,Zipaquirá,0,1
4293,persona_4293,60,M,Cota,5,5
4294,persona_4294,26,F,Cota,5,4
4295,persona_4295,56,M,Bogotá,0,0
4296,persona_4296,49,M,Chía,1,5
4297,persona_4297,53,M,Chía,4,3
4298,persona_4298,67,M,Chía,0,5
4299,persona_4299,46,F,Chía,4,1
4300,persona_4300,41,M,Cota,5,2
4301,persona_4301,21,F,Bogotá,2,4
4302,persona_4302,70,F,Cota,3,4
4303,persona_4303,51,M,Zipaquirá,0,0
4304,persona_4304,37,M,Chía,1,0
4305,persona_4305,64,M,Zipaquirá,1,2
4306,persona_4306,36,M,Chía,5,5
4307,persona_4307,32,F,Cota,2,2
4308,persona_4308,53,F,Chía,2,5
4309,persona_4309,56,M,Cota,1,2
4310,persona_4310,26,M,Bogotá,5,5
4311,persona_4311,53,M,Zipaquirá,2,5
4312,persona_4312,39,F,Zipaquirá,4,2
4313,persona_4313,40,M,Zipaquirá,3,4
4314,persona_4314,47,M,Bogotá,1,3
4315,persona_4315,59,F,Chía,1,5
4316,persona_4316,22,M,Cota,2,0
4317,persona_4317,67,M,Chía,4,0
4318,persona_4318,34,M,Bogotá,5,1
4319,persona_4319,33,F,Cajicá,4,0
4320,persona_4320,59,F,Cajicá,4,3
4321,persona_4321,46,F,Bogotá,2,5
4322,persona_4322,49,F,Chía,3,4
4323,persona_4323,53,F,Cota,5,1
4324,persona_4324,33,M,Chía,5,0
4325,persona_4325,64,M,Chía,4,1
4326,persona_4326,33,F,Cajicá,5,2
4327,persona_4327,27,F,Bogotá,3,5
4328,persona_4328,21,F,Cajicá,0,4
4329,persona_4329,43,M,Chía,2,3
4330,persona_4330,62,M,Cajicá,4,5
4331,persona_4331,68,M,Cajicá,2,1
4332,persona_4332,53,F,Cajicá,2,1
4333,persona_4333,28,M,Cota,5,0
4334,persona_4334,59,M,Chía,5,3
4335,persona_4335,48,M,Chía,2,0
4336,persona_4336,62,M,Zipaquirá,4,1
4337,persona_4337,61,M,Zipaquirá,5,0
4338,persona_4338,65,M,Zipaquirá,2,5
4339,persona_4339,45,F,Chía,2,3
4340,persona_4340,61,M,Chía,2,3
4341,persona_4341,52,F,Zipaquirá,0,3
4342,persona_4342,54,M,Zipaquirá,2,4
4343,persona_4343,59,M,Cajicá,2,5
4344,persona_4344,46,M,Zipaquirá,1,3
4345,persona_4345,45,M,Chía,1,3
4346,persona_4346,67,F,Zipaquirá,0,4
4347,persona_4347,31,M,Cota,0,5
4348,persona_4348,39,F,Cajicá,3,1
4349,persona_4349,47,M,Chía,3,1
4350,persona_4350,26,M,Cota,5,4
4351,persona_4351,27,F,Cajicá,0,5
4352,persona_4352,53,F,Zipaquirá,1,2
4353,persona_4353,55,F,Bogotá,0,1
4354,persona_4354,65,M,Cota,5,2
4355,persona_4355,54,F,Bogotá,2,2
4356,persona_4356,38,M,Bogotá,4,1
4357,persona_4357,23,F,Chía,1,2
4358,persona_4358,33,M,Zipaquirá,4,4
4359,persona_4359,38,F,Cota,2,5
4360,persona_4360,38,F,Chía,3,0
4361,persona_4361,31,F,Chía,4,1
4362,persona_4362,37,M,Cota,5,0
4363,persona_4363,65,F,Bogotá,2,0
4364,persona_4364,36,M,Bogotá,2,1
4365,persona_4365,31,F,Cajicá,1,3
4366,persona_4366,53,M,Bogotá,5,3
4367,persona_4367,39,M,Cota,1,2
4368,persona_4368,35,M,Chía,2,4
4369,persona_4369,68,M,Bogotá,1,0
4370,persona_4370,20,F,Cota,0,1
4371,persona_4371,43,F,Cajicá,3,3
4372,persona_4372,60,M,Cota,1,0
4373,persona_4373,69,F,Chía,1,5
4374,persona_4374,39,M,Cota,3,2
4375,persona_4375,60,F,Bogotá,0,1
4376,persona_4376,46,F,Zipaquirá,1,1
4377,persona_4377,48,M,Cota,5,0
4378,persona_4378,49,F,Zipaquirá,4,3
4379,persona_4379,35,M,Bogotá,1,2
4380,persona_4380,40,M,Bogotá,4,2
4381,persona_4381,20,M,Cota,0,4
4382,persona_4382,34,F,Cajicá,2,2
4383,persona_4383,66,F,Cota,3,5
4384,persona_4384,49,M,Cota,3,1
4385,persona_4385,57,M,Cajicá,1,2
4386,persona_4386,49,M,Cajicá,3,5
4387,persona_4387,51,F,Cajicá,5,1
4388,persona_4388,39,F,Bogotá,3,4
4389,persona_4389,30,M,Chía,0,1
4390,persona_4390,45,F,Chía,5,0
4391,persona_4391,34,M,Zipaquirá,0,2
4392,persona_4392,47,M,Cota,1,4
4393,persona_4393,20,F,Zipaquirá,0,2
4394,persona_4394,60,F,Cota,4,2
4395,persona_4395,37,F,Zipaquirá,1,5
4396,persona_4396,25,F,Zipaquirá,1,0
4397,persona_4397,20,M,Bogotá,1,0
4398,persona_4398,46,M,Cota,4,3
4399,persona_4399,27,F,Chía,2,3
4400,persona_4400,48,F,Zipaquirá,1,5
4401,persona_4401,45,M,Zipaquirá,4,5
4402,persona_4402,61,M,Zipaquirá,4,3
4403,persona_4403,43,M,Bogotá,5,4
4404,persona_4404,32,M,Cajicá,0,2
4405,persona_4405,47,M,Chía,2,0
4406,persona_4406,31,F,Bogotá,4,2
4407,persona_4407,37,M,Cota,5,5
4408,persona_4408,46,M,Cota,3,3
4409,persona_4409,39,M,Cajicá,2,4
4410,persona_4410,52,F,Cota,5,0
4411,persona_4411,42,F,Zipaquirá,3,3
4412,persona_4412,60,F,Cajicá,0,0
4413,persona_4413,20,F,Cajicá,0,0
